CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Gender_Female,Gender_Male,Geography_France,Geography_Germany,Geography_Spain
679.0,39.0,2.0,0.0,1.0,1.0,0.0,131283.6,0.0,0,1,0,0,1
755.0,43.0,0.0,0.0,2.0,1.0,0.0,96792.15,0.0,0,1,0,0,1
727.0,39.0,9.0,0.0,2.0,1.0,0.0,52876.41,0.0,0,1,0,0,1
807.0,36.0,1.0,127864.4,1.0,1.0,0.0,183542.08,0.0,1,0,0,1,0
706.0,38.0,7.0,169832.57,1.0,1.0,1.0,77877.23,0.0,0,1,0,0,1
605.0,29.0,8.0,0.0,2.0,1.0,1.0,168834.38,0.0,0,1,1,0,0
656.0,28.0,10.0,0.0,2.0,0.0,0.0,72861.84,0.0,1,0,1,0,0
683.0,47.0,5.0,113599.42,1.0,0.0,0.0,88729.22,1.0,1,0,0,0,1
685.0,28.0,2.0,154870.28,1.0,1.0,0.0,126172.11,0.0,1,0,1,0,0
573.0,36.0,4.0,0.0,2.0,1.0,0.0,129891.66,0.0,1,0,1,0,0
679.0,38.0,10.0,108128.96,2.0,1.0,0.0,92916.54,1.0,1,0,0,1,0
599.0,42.0,5.0,0.0,1.0,1.0,0.0,28188.96,0.0,1,0,1,0,0
696.0,38.0,6.0,134237.07,1.0,1.0,0.0,174431.01,0.0,1,0,0,0,1
679.0,38.0,7.0,153548.12,1.0,1.0,1.0,93959.96,0.0,0,1,1,0,0
598.0,34.0,0.0,0.0,2.0,1.0,1.0,179521.24,0.0,1,0,1,0,0
685.0,36.0,3.0,0.0,2.0,0.0,1.0,155870.82,0.0,0,1,1,0,0
679.0,44.0,0.0,0.0,2.0,1.0,0.0,146511.2,0.0,1,0,1,0,0
725.0,29.0,5.0,0.0,2.0,1.0,1.0,87067.73,0.0,0,1,1,0,0
679.0,29.0,5.0,90594.55,1.0,0.0,1.0,138051.19,0.0,1,0,0,1,0
651.0,35.0,6.0,132088.59,1.0,0.0,1.0,51695.41,0.0,0,1,1,0,0
678.0,23.0,4.0,132412.38,1.0,1.0,1.0,178074.04,0.0,0,1,0,1,0
621.0,35.0,8.0,0.0,2.0,1.0,1.0,50783.1,0.0,1,0,1,0,0
587.0,27.0,6.0,0.0,1.0,1.0,1.0,106969.98,0.0,0,1,1,0,0
663.0,39.0,2.0,118627.23,3.0,1.0,0.0,187976.88,1.0,1,0,0,1,0
732.0,37.0,4.0,137781.65,2.0,1.0,1.0,40257.79,0.0,0,1,1,0,0
594.0,22.0,1.0,108269.2,1.0,1.0,0.0,124052.97,0.0,0,1,0,1,0
697.0,37.0,1.0,142639.64,1.0,0.0,0.0,172495.81,0.0,1,0,1,0,0
675.0,51.0,4.0,0.0,1.0,0.0,0.0,157932.75,1.0,0,1,1,0,0
687.0,46.0,9.0,0.0,2.0,1.0,0.0,85421.48,0.0,1,0,1,0,0
635.0,51.0,3.0,130170.82,1.0,1.0,1.0,143882.25,1.0,1,0,0,1,0
633.0,30.0,7.0,105588.06,1.0,1.0,1.0,114020.06,1.0,1,0,0,1,0
719.0,67.0,6.0,0.0,1.0,1.0,1.0,124419.58,0.0,1,0,1,0,0
696.0,29.0,9.0,0.0,2.0,1.0,1.0,86733.61,0.0,1,0,1,0,0
667.0,39.0,1.0,0.0,2.0,1.0,0.0,143628.31,0.0,1,0,1,0,0
652.0,30.0,8.0,0.0,2.0,1.0,1.0,87822.14,0.0,0,1,0,0,1
584.0,28.0,2.0,0.0,2.0,0.0,1.0,90876.95,0.0,0,1,0,0,1
638.0,34.0,6.0,0.0,2.0,1.0,1.0,100365.51,0.0,1,0,0,0,1
693.0,37.0,8.0,0.0,2.0,1.0,1.0,193014.26,0.0,0,1,1,0,0
653.0,34.0,9.0,0.0,2.0,0.0,0.0,159123.82,0.0,0,1,0,0,1
719.0,38.0,6.0,115251.64,1.0,1.0,0.0,145562.4,0.0,1,0,0,1,0
567.0,41.0,3.0,146566.01,2.0,1.0,0.0,79616.37,0.0,0,1,1,0,0
605.0,38.0,9.0,0.0,2.0,1.0,0.0,91624.19,0.0,0,1,1,0,0
628.0,40.0,6.0,0.0,2.0,1.0,1.0,159718.28,0.0,0,1,0,0,1
706.0,41.0,1.0,0.0,2.0,1.0,0.0,174729.3,0.0,0,1,1,0,0
446.0,40.0,4.0,126969.96,3.0,1.0,1.0,131301.74,1.0,0,1,0,1,0
631.0,35.0,8.0,110824.52,1.0,1.0,1.0,67445.85,0.0,0,1,1,0,0
673.0,34.0,5.0,84587.9,1.0,1.0,1.0,114869.96,0.0,0,1,1,0,0
556.0,40.0,8.0,0.0,2.0,1.0,1.0,47322.05,0.0,1,0,1,0,0
706.0,27.0,3.0,0.0,2.0,1.0,1.0,166475.44,0.0,1,0,1,0,0
668.0,57.0,6.0,0.0,1.0,1.0,1.0,151871.84,1.0,1,0,1,0,0
509.0,31.0,2.0,0.0,2.0,0.0,1.0,182436.81,0.0,1,0,1,0,0
621.0,34.0,1.0,0.0,1.0,1.0,1.0,146723.72,0.0,0,1,1,0,0
569.0,45.0,2.0,0.0,1.0,1.0,0.0,140881.2,1.0,1,0,1,0,0
614.0,46.0,7.0,0.0,1.0,1.0,0.0,48378.4,1.0,1,0,0,0,1
599.0,37.0,6.0,0.0,2.0,1.0,1.0,79618.79,0.0,1,0,1,0,0
706.0,48.0,4.0,61710.44,1.0,1.0,0.0,1557.82,1.0,0,1,0,0,1
757.0,27.0,5.0,0.0,2.0,1.0,0.0,177852.57,0.0,0,1,1,0,0
695.0,53.0,0.0,104356.94,1.0,1.0,1.0,69759.73,0.0,0,1,1,0,0
583.0,38.0,7.0,0.0,1.0,1.0,1.0,131886.46,1.0,1,0,1,0,0
682.0,28.0,1.0,0.0,2.0,1.0,0.0,46632.87,0.0,0,1,1,0,0
815.0,32.0,9.0,0.0,2.0,1.0,0.0,92621.9,0.0,0,1,1,0,0
712.0,38.0,2.0,0.0,2.0,1.0,1.0,47318.75,0.0,0,1,1,0,0
673.0,39.0,1.0,0.0,1.0,0.0,0.0,90876.95,0.0,1,0,1,0,0
646.0,53.0,5.0,0.0,2.0,1.0,0.0,132673.23,1.0,1,0,1,0,0
553.0,43.0,3.0,0.0,1.0,1.0,0.0,123410.88,0.0,0,1,0,0,1
528.0,36.0,1.0,0.0,2.0,1.0,0.0,1276.87,0.0,0,1,1,0,0
663.0,28.0,1.0,0.0,2.0,0.0,1.0,85901.09,0.0,1,0,1,0,0
671.0,28.0,7.0,0.0,2.0,1.0,1.0,161479.19,0.0,1,0,1,0,0
663.0,44.0,2.0,125584.17,2.0,0.0,1.0,173576.71,0.0,0,1,0,1,0
696.0,48.0,5.0,0.0,2.0,1.0,0.0,167984.72,1.0,1,0,1,0,0
573.0,44.0,7.0,61710.42,1.0,1.0,1.0,101168.9,0.0,1,0,1,0,0
663.0,21.0,8.0,0.0,2.0,0.0,0.0,186778.89,0.0,1,0,1,0,0
647.0,33.0,9.0,124577.33,1.0,1.0,1.0,156791.27,0.0,1,0,1,0,0
759.0,50.0,0.0,111577.01,1.0,0.0,0.0,160968.44,1.0,1,0,0,1,0
685.0,28.0,8.0,158621.04,2.0,0.0,1.0,171070.43,0.0,1,0,0,1,0
633.0,24.0,1.0,0.0,2.0,1.0,1.0,158043.11,0.0,0,1,1,0,0
751.0,46.0,7.0,136576.02,2.0,1.0,0.0,163587.9,0.0,1,0,0,1,0
628.0,29.0,2.0,0.0,2.0,1.0,0.0,49374.82,0.0,0,1,1,0,0
682.0,51.0,6.0,146652.01,1.0,1.0,1.0,162719.69,0.0,0,1,1,0,0
673.0,40.0,2.0,0.0,1.0,0.0,0.0,130664.79,1.0,1,0,1,0,0
543.0,29.0,4.0,122029.15,2.0,1.0,0.0,140765.44,0.0,1,0,0,1,0
579.0,39.0,2.0,0.0,2.0,0.0,0.0,35687.43,0.0,0,1,1,0,0
452.0,36.0,1.0,0.0,2.0,1.0,0.0,87400.53,0.0,0,1,1,0,0
633.0,40.0,3.0,0.0,2.0,1.0,1.0,102908.91,0.0,0,1,1,0,0
678.0,37.0,8.0,0.0,2.0,1.0,1.0,147090.9,0.0,1,0,1,0,0
767.0,21.0,2.0,0.0,2.0,1.0,0.0,97468.44,0.0,0,1,1,0,0
684.0,43.0,7.0,127723.25,2.0,1.0,1.0,91086.73,0.0,0,1,0,1,0
714.0,39.0,5.0,0.0,2.0,1.0,0.0,123499.98,0.0,0,1,1,0,0
710.0,33.0,5.0,154763.41,1.0,0.0,0.0,77961.41,0.0,1,0,0,1,0
684.0,32.0,5.0,0.0,1.0,1.0,0.0,103737.82,0.0,1,0,0,0,1
807.0,52.0,2.0,0.0,2.0,1.0,0.0,101089.76,0.0,1,0,1,0,0
559.0,26.0,5.0,0.0,2.0,0.0,0.0,143681.83,0.0,0,1,1,0,0
677.0,33.0,9.0,119670.18,1.0,1.0,1.0,140746.13,0.0,0,1,1,0,0
752.0,24.0,7.0,0.0,2.0,1.0,0.0,84584.69,0.0,1,0,0,0,1
577.0,38.0,2.0,0.0,2.0,1.0,1.0,173365.9,0.0,0,1,1,0,0
678.0,31.0,9.0,122449.31,1.0,1.0,0.0,173783.38,0.0,0,1,1,0,0
615.0,33.0,7.0,132057.92,1.0,1.0,1.0,153955.38,0.0,0,1,1,0,0
635.0,28.0,0.0,122570.69,1.0,1.0,1.0,86791.9,1.0,1,0,0,1,0
719.0,56.0,5.0,0.0,3.0,1.0,0.0,161242.09,1.0,0,1,1,0,0
647.0,34.0,9.0,154483.98,1.0,1.0,0.0,54869.52,0.0,0,1,0,0,1
554.0,34.0,7.0,0.0,1.0,0.0,0.0,93959.96,0.0,0,1,1,0,0
646.0,40.0,9.0,0.0,1.0,0.0,0.0,134463.28,1.0,1,0,1,0,0
844.0,32.0,5.0,140733.74,1.0,1.0,1.0,180712.52,0.0,0,1,0,1,0
750.0,29.0,0.0,156848.13,1.0,1.0,1.0,126012.57,0.0,1,0,0,1,0
678.0,25.0,1.0,71269.89,1.0,0.0,1.0,28690.9,0.0,0,1,1,0,0
672.0,39.0,2.0,0.0,1.0,1.0,0.0,172096.08,1.0,0,1,0,0,1
613.0,39.0,1.0,0.0,2.0,1.0,1.0,90928.02,0.0,0,1,1,0,0
648.0,44.0,9.0,142406.43,1.0,1.0,1.0,176843.53,0.0,0,1,0,0,1
664.0,30.0,5.0,0.0,2.0,1.0,0.0,48986.18,0.0,0,1,1,0,0
679.0,39.0,6.0,0.0,2.0,1.0,0.0,72909.75,0.0,0,1,1,0,0
616.0,28.0,1.0,0.0,2.0,0.0,0.0,138526.96,0.0,0,1,1,0,0
648.0,37.0,4.0,0.0,2.0,0.0,1.0,123882.73,0.0,0,1,1,0,0
646.0,39.0,0.0,0.0,1.0,1.0,0.0,86413.11,0.0,0,1,1,0,0
738.0,33.0,6.0,0.0,2.0,0.0,0.0,126812.63,0.0,0,1,0,0,1
829.0,39.0,3.0,0.0,2.0,1.0,1.0,121408.56,0.0,0,1,0,0,1
717.0,36.0,8.0,0.0,2.0,1.0,1.0,167553.06,0.0,0,1,0,0,1
584.0,25.0,9.0,0.0,2.0,0.0,1.0,132973.17,0.0,1,0,1,0,0
721.0,54.0,5.0,0.0,1.0,1.0,0.0,124906.59,1.0,0,1,1,0,0
698.0,36.0,9.0,76665.71,1.0,1.0,0.0,121277.78,0.0,1,0,1,0,0
663.0,43.0,4.0,178056.54,3.0,1.0,0.0,171457.06,1.0,1,0,0,1,0
606.0,48.0,6.0,131341.46,1.0,1.0,1.0,72500.68,0.0,0,1,0,0,1
594.0,36.0,4.0,0.0,2.0,0.0,0.0,132436.71,0.0,1,0,1,0,0
683.0,33.0,8.0,142574.71,1.0,1.0,1.0,82709.8,0.0,0,1,0,1,0
647.0,52.0,10.0,122453.97,1.0,1.0,0.0,134600.94,1.0,1,0,0,1,0
543.0,33.0,1.0,0.0,2.0,1.0,0.0,114323.66,0.0,0,1,0,0,1
675.0,35.0,1.0,0.0,1.0,0.0,1.0,135985.72,1.0,0,1,1,0,0
611.0,28.0,6.0,0.0,2.0,1.0,1.0,163570.25,0.0,0,1,1,0,0
646.0,30.0,5.0,0.0,2.0,1.0,0.0,131662.47,0.0,0,1,0,0,1
696.0,56.0,4.0,0.0,1.0,1.0,0.0,162736.23,1.0,0,1,1,0,0
595.0,39.0,6.0,96950.21,1.0,1.0,0.0,123583.85,1.0,0,1,1,0,0
543.0,41.0,1.0,0.0,2.0,1.0,0.0,130910.78,0.0,0,1,1,0,0
721.0,44.0,7.0,0.0,2.0,1.0,1.0,72945.69,0.0,0,1,1,0,0
624.0,62.0,1.0,129968.67,1.0,1.0,0.0,84321.03,1.0,1,0,0,1,0
683.0,34.0,0.0,0.0,2.0,0.0,1.0,132673.23,0.0,0,1,1,0,0
729.0,28.0,5.0,0.0,2.0,1.0,0.0,10963.04,0.0,0,1,1,0,0
607.0,53.0,7.0,150329.15,1.0,1.0,0.0,58561.31,1.0,0,1,0,1,0
586.0,33.0,7.0,0.0,2.0,1.0,0.0,4791.8,0.0,1,0,0,0,1
581.0,48.0,5.0,0.0,2.0,1.0,1.0,113553.43,0.0,0,1,1,0,0
611.0,37.0,4.0,0.0,1.0,1.0,0.0,52876.41,0.0,0,1,1,0,0
676.0,41.0,2.0,165610.41,1.0,1.0,0.0,152740.16,0.0,0,1,1,0,0
638.0,32.0,3.0,0.0,1.0,1.0,0.0,74588.41,0.0,0,1,1,0,0
743.0,33.0,4.0,181671.3,1.0,0.0,1.0,65951.65,0.0,1,0,1,0,0
712.0,52.0,10.0,0.0,2.0,1.0,0.0,130883.9,0.0,0,1,1,0,0
603.0,39.0,3.0,0.0,2.0,1.0,1.0,84699.56,0.0,0,1,1,0,0
775.0,30.0,2.0,0.0,2.0,1.0,1.0,142838.64,0.0,1,0,1,0,0
559.0,35.0,8.0,121451.04,1.0,1.0,0.0,142548.33,0.0,1,0,0,0,1
554.0,26.0,1.0,115282.4,1.0,0.0,0.0,187900.12,0.0,0,1,1,0,0
572.0,37.0,7.0,0.0,2.0,1.0,0.0,122518.5,0.0,0,1,1,0,0
738.0,38.0,8.0,118890.76,2.0,0.0,1.0,162960.05,0.0,0,1,1,0,0
607.0,40.0,4.0,0.0,2.0,0.0,1.0,134600.94,0.0,0,1,1,0,0
744.0,38.0,6.0,0.0,2.0,1.0,0.0,102233.73,0.0,1,0,0,0,1
711.0,43.0,2.0,0.0,2.0,0.0,1.0,11199.04,0.0,0,1,1,0,0
696.0,35.0,7.0,100548.67,1.0,1.0,0.0,120890.02,0.0,0,1,1,0,0
608.0,35.0,1.0,108128.96,1.0,1.0,1.0,142956.48,0.0,0,1,1,0,0
718.0,42.0,8.0,111240.19,1.0,1.0,0.0,86575.46,0.0,1,0,1,0,0
678.0,32.0,9.0,102535.85,1.0,1.0,1.0,88890.05,0.0,0,1,1,0,0
526.0,46.0,3.0,106070.89,1.0,1.0,0.0,124486.28,1.0,0,1,0,1,0
586.0,42.0,4.0,0.0,2.0,1.0,0.0,171706.66,0.0,1,0,0,0,1
548.0,47.0,6.0,116498.82,2.0,1.0,0.0,184564.67,1.0,0,1,0,1,0
633.0,52.0,4.0,98293.14,1.0,1.0,0.0,142331.85,1.0,1,0,0,1,0
663.0,35.0,3.0,0.0,2.0,1.0,1.0,15068.18,0.0,0,1,0,0,1
523.0,38.0,1.0,0.0,1.0,1.0,1.0,94767.77,0.0,1,0,1,0,0
705.0,33.0,3.0,0.0,2.0,1.0,0.0,170886.01,0.0,0,1,1,0,0
543.0,29.0,3.0,141359.37,2.0,0.0,0.0,83058.14,0.0,0,1,0,1,0
637.0,60.0,4.0,103583.05,1.0,1.0,1.0,55775.72,1.0,0,1,0,1,0
714.0,28.0,6.0,0.0,2.0,1.0,0.0,134901.34,0.0,0,1,1,0,0
749.0,33.0,9.0,0.0,2.0,1.0,1.0,73857.94,0.0,1,0,1,0,0
718.0,37.0,2.0,0.0,2.0,1.0,0.0,142903.44,0.0,1,0,0,0,1
683.0,33.0,3.0,137367.94,2.0,1.0,0.0,85890.75,0.0,1,0,0,1,0
703.0,38.0,7.0,0.0,2.0,1.0,0.0,89935.73,0.0,1,0,1,0,0
703.0,40.0,2.0,0.0,2.0,1.0,1.0,129562.74,0.0,0,1,1,0,0
581.0,46.0,2.0,123971.51,2.0,1.0,0.0,147822.44,0.0,0,1,0,1,0
540.0,36.0,5.0,0.0,2.0,1.0,0.0,77965.44,0.0,1,0,0,0,1
528.0,36.0,9.0,0.0,1.0,1.0,1.0,47729.33,1.0,1,0,1,0,0
726.0,31.0,9.0,0.0,2.0,1.0,1.0,90876.95,0.0,0,1,1,0,0
775.0,31.0,10.0,0.0,2.0,1.0,1.0,147963.07,0.0,0,1,1,0,0
690.0,41.0,3.0,0.0,2.0,1.0,1.0,28204.98,0.0,0,1,1,0,0
544.0,35.0,3.0,0.0,1.0,1.0,0.0,180595.02,0.0,1,0,1,0,0
705.0,37.0,1.0,92887.13,1.0,1.0,1.0,171345.02,0.0,0,1,0,1,0
799.0,33.0,3.0,0.0,2.0,1.0,1.0,87400.59,0.0,1,0,0,0,1
619.0,61.0,3.0,105770.14,1.0,1.0,1.0,138350.74,1.0,1,0,0,1,0
526.0,40.0,9.0,61710.44,1.0,1.0,0.0,178074.04,0.0,1,0,0,0,1
638.0,40.0,7.0,0.0,3.0,1.0,0.0,138880.24,1.0,1,0,0,0,1
629.0,46.0,9.0,134593.23,1.0,1.0,0.0,60906.12,1.0,0,1,0,1,0
663.0,29.0,10.0,0.0,2.0,1.0,0.0,163746.09,0.0,1,0,1,0,0
651.0,40.0,7.0,0.0,2.0,1.0,1.0,53394.12,0.0,1,0,0,0,1
648.0,39.0,7.0,0.0,2.0,0.0,0.0,64421.02,0.0,0,1,0,0,1
663.0,43.0,4.0,93680.43,2.0,0.0,0.0,104722.47,0.0,0,1,0,0,1
706.0,36.0,8.0,0.0,2.0,0.0,1.0,100834.22,0.0,0,1,1,0,0
543.0,30.0,1.0,137811.75,1.0,1.0,0.0,177747.72,0.0,0,1,1,0,0
678.0,40.0,7.0,0.0,2.0,1.0,0.0,169862.01,0.0,0,1,1,0,0
545.0,39.0,7.0,0.0,1.0,1.0,1.0,126565.84,0.0,0,1,0,0,1
589.0,38.0,0.0,0.0,2.0,1.0,0.0,68815.03,0.0,0,1,0,0,1
737.0,31.0,0.0,131354.25,1.0,0.0,0.0,37264.11,0.0,0,1,1,0,0
656.0,30.0,7.0,0.0,2.0,1.0,0.0,193009.21,0.0,0,1,1,0,0
641.0,32.0,4.0,0.0,2.0,0.0,1.0,91574.92,0.0,0,1,1,0,0
559.0,47.0,2.0,0.0,2.0,1.0,1.0,98820.09,0.0,1,0,0,0,1
619.0,42.0,9.0,132412.38,2.0,1.0,1.0,130590.35,0.0,1,0,1,0,0
581.0,46.0,1.0,131629.17,1.0,1.0,1.0,102628.98,1.0,0,1,1,0,0
570.0,40.0,5.0,0.0,2.0,1.0,0.0,184399.76,0.0,0,1,1,0,0
568.0,23.0,5.0,105588.66,2.0,1.0,0.0,96660.76,0.0,0,1,0,1,0
810.0,38.0,2.0,101438.0,1.0,1.0,1.0,61636.22,0.0,0,1,1,0,0
683.0,34.0,2.0,0.0,2.0,0.0,1.0,173495.77,0.0,0,1,1,0,0
538.0,35.0,0.0,0.0,2.0,1.0,0.0,139994.68,0.0,0,1,1,0,0
683.0,38.0,1.0,183579.54,1.0,1.0,0.0,898.51,1.0,1,0,1,0,0
708.0,44.0,1.0,0.0,2.0,0.0,1.0,44904.26,0.0,1,0,1,0,0
692.0,32.0,4.0,0.0,2.0,1.0,1.0,96862.52,0.0,1,0,1,0,0
732.0,31.0,7.0,107960.46,2.0,1.0,0.0,132702.64,1.0,1,0,0,1,0
576.0,38.0,7.0,0.0,2.0,1.0,0.0,163911.32,0.0,0,1,1,0,0
569.0,43.0,6.0,0.0,2.0,1.0,1.0,109843.16,0.0,1,0,1,0,0
571.0,32.0,10.0,0.0,2.0,0.0,1.0,107712.42,0.0,0,1,0,0,1
712.0,24.0,9.0,0.0,2.0,1.0,0.0,90537.47,0.0,0,1,1,0,0
584.0,25.0,5.0,93547.23,1.0,0.0,0.0,171763.87,0.0,1,0,0,0,1
597.0,60.0,9.0,0.0,2.0,1.0,1.0,87985.2,0.0,0,1,1,0,0
646.0,38.0,6.0,95377.13,1.0,1.0,0.0,173516.71,0.0,1,0,1,0,0
479.0,49.0,10.0,137811.75,3.0,1.0,0.0,170142.09,1.0,1,0,0,1,0
561.0,38.0,3.0,0.0,2.0,0.0,0.0,56650.47,0.0,0,1,1,0,0
762.0,38.0,8.0,0.0,2.0,1.0,0.0,154844.37,0.0,0,1,1,0,0
686.0,36.0,3.0,0.0,2.0,1.0,0.0,94820.85,0.0,0,1,1,0,0
699.0,46.0,3.0,0.0,1.0,0.0,1.0,131173.9,1.0,0,1,1,0,0
790.0,24.0,7.0,161651.37,1.0,1.0,1.0,81452.29,0.0,1,0,1,0,0
724.0,44.0,5.0,124723.92,1.0,0.0,1.0,113079.19,0.0,0,1,0,1,0
629.0,41.0,8.0,98592.88,2.0,1.0,0.0,138510.01,0.0,0,1,0,1,0
612.0,39.0,7.0,134171.8,1.0,1.0,1.0,126511.94,0.0,0,1,0,0,1
624.0,44.0,5.0,0.0,2.0,1.0,1.0,121551.58,0.0,0,1,1,0,0
687.0,41.0,8.0,121231.39,2.0,1.0,1.0,107876.2,0.0,0,1,0,1,0
639.0,37.0,2.0,0.0,2.0,1.0,1.0,136050.44,0.0,0,1,1,0,0
665.0,29.0,9.0,0.0,2.0,1.0,0.0,132598.31,0.0,0,1,1,0,0
719.0,41.0,7.0,0.0,2.0,1.0,0.0,109626.13,0.0,0,1,1,0,0
639.0,33.0,4.0,0.0,2.0,1.0,1.0,75825.57,0.0,1,0,1,0,0
676.0,31.0,3.0,0.0,2.0,1.0,0.0,83093.25,0.0,0,1,1,0,0
638.0,46.0,5.0,0.0,1.0,0.0,0.0,63687.06,0.0,1,0,1,0,0
684.0,44.0,2.0,0.0,2.0,1.0,0.0,138871.12,0.0,0,1,1,0,0
619.0,63.0,2.0,133801.49,1.0,0.0,0.0,63340.65,1.0,0,1,0,1,0
473.0,32.0,2.0,0.0,2.0,1.0,1.0,178341.33,0.0,0,1,1,0,0
778.0,28.0,6.0,0.0,2.0,1.0,1.0,73371.65,0.0,0,1,1,0,0
714.0,47.0,4.0,0.0,2.0,0.0,1.0,128875.86,0.0,1,0,1,0,0
850.0,39.0,3.0,0.0,1.0,0.0,1.0,122925.4,0.0,1,0,1,0,0
834.0,33.0,1.0,0.0,2.0,1.0,1.0,161217.18,0.0,1,0,1,0,0
516.0,25.0,5.0,0.0,2.0,1.0,1.0,157084.99,0.0,1,0,1,0,0
646.0,34.0,6.0,0.0,2.0,1.0,0.0,182076.97,0.0,1,0,1,0,0
558.0,29.0,3.0,0.0,2.0,1.0,0.0,44215.86,0.0,1,0,0,0,1
608.0,28.0,3.0,0.0,1.0,1.0,1.0,153727.32,0.0,1,0,1,0,0
564.0,49.0,3.0,134760.21,1.0,1.0,0.0,93541.14,1.0,1,0,0,1,0
543.0,32.0,8.0,0.0,2.0,1.0,1.0,50400.32,0.0,1,0,1,0,0
827.0,33.0,4.0,0.0,2.0,0.0,1.0,88890.05,0.0,1,0,0,0,1
710.0,42.0,2.0,161371.5,1.0,1.0,1.0,71323.23,0.0,1,0,0,0,1
642.0,37.0,2.0,0.0,2.0,1.0,1.0,128892.66,0.0,0,1,1,0,0
850.0,41.0,5.0,0.0,2.0,1.0,0.0,130514.78,0.0,1,0,0,0,1
712.0,41.0,6.0,142400.77,1.0,1.0,1.0,122284.38,0.0,1,0,1,0,0
537.0,32.0,1.0,102703.62,1.0,0.0,1.0,179012.3,1.0,1,0,0,1,0
613.0,38.0,2.0,0.0,2.0,0.0,1.0,182531.74,0.0,0,1,1,0,0
652.0,54.0,9.0,0.0,1.0,1.0,0.0,63717.49,1.0,0,1,1,0,0
577.0,31.0,2.0,0.0,2.0,1.0,0.0,102925.76,0.0,0,1,1,0,0
719.0,28.0,8.0,0.0,2.0,1.0,0.0,101319.76,0.0,0,1,1,0,0
528.0,47.0,7.0,0.0,1.0,1.0,1.0,91830.75,1.0,1,0,0,0,1
663.0,34.0,5.0,172381.8,2.0,1.0,1.0,86079.67,0.0,0,1,0,1,0
545.0,35.0,8.0,0.0,1.0,0.0,1.0,116816.54,0.0,0,1,1,0,0
762.0,40.0,7.0,0.0,2.0,1.0,1.0,131301.74,0.0,0,1,1,0,0
704.0,38.0,0.0,123372.3,1.0,1.0,0.0,49594.02,0.0,0,1,1,0,0
681.0,37.0,8.0,0.0,2.0,1.0,0.0,181419.29,0.0,0,1,1,0,0
679.0,55.0,1.0,76968.12,2.0,1.0,1.0,171706.66,0.0,0,1,0,1,0
683.0,58.0,2.0,122029.15,1.0,1.0,0.0,139919.38,1.0,0,1,0,1,0
705.0,36.0,9.0,0.0,2.0,1.0,0.0,81482.6,0.0,0,1,0,0,1
553.0,38.0,4.0,162923.85,1.0,1.0,1.0,16081.62,0.0,1,0,0,0,1
545.0,35.0,1.0,0.0,2.0,1.0,1.0,79323.61,0.0,0,1,1,0,0
756.0,35.0,6.0,0.0,1.0,1.0,1.0,82870.75,0.0,0,1,0,0,1
603.0,37.0,8.0,0.0,2.0,1.0,1.0,140134.43,0.0,0,1,1,0,0
544.0,43.0,9.0,166833.86,1.0,1.0,0.0,141558.04,1.0,1,0,0,1,0
479.0,27.0,1.0,0.0,2.0,1.0,0.0,52827.51,0.0,0,1,1,0,0
567.0,56.0,7.0,115569.21,1.0,1.0,1.0,52709.55,0.0,0,1,1,0,0
659.0,25.0,4.0,0.0,2.0,1.0,0.0,92621.9,0.0,1,0,1,0,0
741.0,35.0,7.0,140900.97,2.0,1.0,1.0,109496.45,0.0,1,0,0,1,0
714.0,37.0,4.0,0.0,1.0,0.0,1.0,121451.21,0.0,0,1,1,0,0
696.0,63.0,4.0,0.0,1.0,0.0,1.0,129964.94,0.0,0,1,1,0,0
554.0,51.0,4.0,0.0,2.0,1.0,0.0,149525.3,0.0,0,1,1,0,0
627.0,37.0,3.0,0.0,2.0,1.0,0.0,86767.48,0.0,0,1,1,0,0
599.0,33.0,5.0,0.0,1.0,1.0,1.0,82463.69,0.0,1,0,1,0,0
583.0,35.0,8.0,0.0,3.0,0.0,0.0,130789.6,1.0,1,0,1,0,0
767.0,23.0,6.0,154962.99,2.0,1.0,0.0,70774.97,0.0,0,1,0,1,0
604.0,27.0,8.0,0.0,2.0,1.0,1.0,92794.61,0.0,1,0,1,0,0
705.0,34.0,2.0,105473.74,1.0,1.0,1.0,172576.43,0.0,1,0,1,0,0
594.0,32.0,3.0,0.0,2.0,1.0,0.0,60917.24,0.0,1,0,1,0,0
577.0,33.0,5.0,94498.82,2.0,1.0,1.0,155876.08,0.0,0,1,1,0,0
637.0,46.0,3.0,0.0,2.0,1.0,1.0,97792.42,0.0,1,0,1,0,0
850.0,40.0,3.0,0.0,2.0,1.0,1.0,65611.01,0.0,1,0,1,0,0
705.0,35.0,3.0,144751.81,3.0,0.0,0.0,87941.85,1.0,0,1,1,0,0
778.0,38.0,9.0,0.0,2.0,1.0,0.0,111605.9,0.0,0,1,0,0,1
622.0,52.0,3.0,0.0,1.0,0.0,1.0,66810.48,0.0,0,1,0,0,1
589.0,48.0,4.0,0.0,2.0,1.0,1.0,161653.5,0.0,1,0,1,0,0
548.0,40.0,8.0,99513.87,2.0,1.0,1.0,91947.74,0.0,0,1,0,1,0
732.0,44.0,1.0,80780.13,2.0,1.0,0.0,51548.14,0.0,1,0,0,1,0
588.0,41.0,9.0,0.0,2.0,1.0,0.0,121151.1,0.0,0,1,1,0,0
